"X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"UBE2D33",2.75437042589219e-47,0.31085447772229,1,0.999,7.13106503263489e-43,22,"UBE2D3"
"ANP32A2",3.55520903854012e-47,0.339657619711685,0.993,0.959,9.20443620078036e-43,22,"ANP32A"
"CACYBP4",3.898495031955e-47,0.354174489016107,1,0.982,1.00932036377315e-42,22,"CACYBP"
"PREB",6.1568296651025e-47,0.28073594415886,0.856,0.53,1.59400320029504e-42,22,"PREB"
"GSK3B1",6.28934334551651e-47,0.293904127341392,0.75,0.452,1.62831099215423e-42,22,"GSK3B"
"GSTP13",6.96639201476849e-47,0.31078695345334,1,1,1.80359889262356e-42,22,"GSTP1"
"BCS1L1",7.27133009306976e-47,0.262733183933583,0.698,0.408,1.88254736109576e-42,22,"BCS1L"
"NOC2L2",1.09668227570255e-46,0.299722291799709,0.978,0.858,2.8393104117939e-42,22,"NOC2L"
"PSMB13",1.10761303660556e-46,0.320224975227296,1,1,2.8676101517718e-42,22,"PSMB1"
"B4GALT21",1.17499959246105e-46,0.291536040364375,0.785,0.485,3.04207394488166e-42,22,"B4GALT2"
"PINX1.11",1.23159599598896e-46,0.269503832220594,0.882,0.541,3.18860203361543e-42,22,"PINX1.1"
"CHCHD41",1.49129125007723e-46,0.258819560304216,0.715,0.42,3.86095304644995e-42,22,"CHCHD4"
"TXNL4A2",1.62018220791186e-46,0.352368449084884,1,0.988,4.19465173628379e-42,22,"TXNL4A"
"GAR15",1.65859368048679e-46,0.29261890424664,0.975,0.853,4.29409903878031e-42,22,"GAR1"
"C12orf43",1.69773560739923e-46,0.264940470048667,0.816,0.497,4.3954374875566e-42,22,"C12orf43"
"PSMG11",1.99667921150056e-46,0.341662323298174,0.974,0.848,5.16940247857496e-42,22,"PSMG1"
"STOML23",2.01407077164505e-46,0.343884100796117,0.998,0.993,5.21442922778902e-42,22,"STOML2"
"RPL7L15",2.09573265493597e-46,0.309313192523055,0.995,0.978,5.42585184362924e-42,22,"RPL7L1"
"RBM191",2.28763040879595e-46,0.27354565202455,0.873,0.531,5.92267512837271e-42,22,"RBM19"
"HDGF3",2.59557106103064e-46,0.357881483119772,0.999,0.985,6.71993347700834e-42,22,"HDGF"
"DRG2",2.72149767444662e-46,0.256581275803846,0.868,0.538,7.04595747914229e-42,22,"DRG2"
"RRP7A3",3.18856675085087e-46,0.334522605659207,0.991,0.949,8.2551993179529e-42,22,"RRP7A"
"PTGES32",3.50669497578819e-46,0.318964673485461,1,1,9.07883329231563e-42,22,"PTGES3"
"SNRPD15",3.84604839807287e-46,0.307802361509526,1,0.997,9.95741930261065e-42,22,"SNRPD1"
"RPS266",4.17684888505361e-46,0.259918029991097,1,1,1.08138617634038e-41,22,"RPS26"
"MBD2",1.08716604710429e-45,0.348426458428462,0.968,0.869,2.81467289595302e-41,22,"MBD2"
"RSPRY1",1.1246574617894e-45,0.254096662702801,0.845,0.525,2.91173816857276e-41,22,"RSPRY1"
"RPL10A4",1.3036313170426e-45,0.275162165266779,1,1,3.3751014798233e-41,22,"RPL10A"
"MRPL472",1.45507987998446e-45,0.356295627758168,0.994,0.975,3.76720180927978e-41,22,"MRPL47"
"ATP5F1D1",1.99245545518753e-45,0.320766673602296,1,0.999,5.15846717348052e-41,22,"ATP5F1D"
"PXN",2.29201704502779e-45,0.253859095658027,0.853,0.522,5.93403212957694e-41,22,"PXN"
"ERCC14",2.59401265014552e-45,0.279845048349707,0.993,0.945,6.71589875122675e-41,22,"ERCC1"
"KIFC32",2.82641750790678e-45,0.292438292364992,0.761,0.459,7.31759492797066e-41,22,"KIFC3"
"RCL11",2.99866847224114e-45,0.254217549551019,0.577,0.325,7.76355267463231e-41,22,"RCL1"
"LRRC593",3.02326341009563e-45,0.322954515443825,0.999,0.995,7.82722896873758e-41,22,"LRRC59"
"ADRM12",3.34082622089325e-45,0.373548252546955,0.999,0.987,8.64939908589262e-41,22,"ADRM1"
"HSF1",3.35200669025876e-45,0.276645304196745,0.905,0.578,8.67834532107994e-41,22,"HSF1"
"RFLNA2",3.41723922149405e-45,0.52000946759425,0.28,0.126,8.8472323444481e-41,22,"RFLNA"
"R3HCC1",3.4635151040396e-45,0.288057305783657,0.64,0.375,8.96704060435853e-41,22,"R3HCC1"
"ATG1012",4.11935547317563e-45,0.35573405256728,0.975,0.877,1.06650113200517e-40,22,"ATG101"
"LYAR3",4.23888574435696e-45,0.295153401296997,0.974,0.874,1.09744751921402e-40,22,"LYAR"
"MRPL9",5.72400783923492e-45,0.338003942107165,0.98,0.886,1.48194562957792e-40,22,"MRPL9"
"BNIP34",5.81791195079633e-45,0.310846221484624,0.998,0.947,1.50625740406117e-40,22,"BNIP3"
"GNG53",6.03064392666326e-45,0.30516215989896,1,1,1.56133371261312e-40,22,"GNG5"
"VDAC21",1.23779782392006e-44,0.327688232364928,1,0.998,3.20465856612905e-40,22,"VDAC2"
"ENTR1",1.25111274498319e-44,0.272019892468449,0.893,0.554,3.23913089676147e-40,22,"ENTR1"
"HSPD16",2.61479619961264e-44,0.297035265961075,1,0.999,6.76970736079712e-40,22,"HSPD1"
"SNAPC2",3.00935912058821e-44,0.280179574449238,0.886,0.559,7.79123076320287e-40,22,"SNAPC2"
"CDK141",3.42655386431296e-44,0.294409403617666,0.808,0.506,8.87134795470624e-40,22,"CDK14"
"ESF13",4.88236985081478e-44,0.28061471417618,0.963,0.827,1.26404555437595e-39,22,"ESF1"
"ELOB2",5.12465654971193e-44,0.295334368796174,1,1,1.32677358072042e-39,22,"ELOB"
"MPHOSPH102",5.66165649861366e-44,0.32181582077038,0.981,0.854,1.46580286749108e-39,22,"MPHOSPH10"
"EIF3D2",5.85863593958344e-44,0.324250340134525,0.998,0.974,1.51680084475815e-39,22,"EIF3D"
"TIMM501",7.03469753544756e-44,0.331312342802274,0.983,0.857,1.82128319192737e-39,22,"TIMM50"
"GNL35",1.09434230121829e-43,0.330167281113298,0.995,0.954,2.83325221785415e-39,22,"GNL3"
"HNRNPDL2",1.64016903037157e-43,0.312235508846265,1,0.997,4.246397619632e-39,22,"HNRNPDL"
"CCDC1372",1.74862226186711e-43,0.285862033140028,0.961,0.812,4.52718303597396e-39,22,"CCDC137"
"FHL31",4.36766314451294e-43,0.287366810170474,0.806,0.501,1.1307879881144e-38,22,"FHL3"
"DUS1L1",5.45623333564235e-43,0.309244747806688,0.89,0.57,1.41261881059781e-38,22,"DUS1L"
"ANGPTL43",6.19570695068874e-43,0.340356914089575,0.942,0.723,1.60406852953331e-38,22,"ANGPTL4"
"PSMD112",1.32840191459331e-42,0.3199168501141,0.995,0.988,3.43923255688209e-38,22,"PSMD11"
"MACO11",1.39983564840262e-42,0.25858538881767,0.859,0.538,3.62417449371437e-38,22,"MACO1"
"PPP1R8",1.56682312589169e-42,0.251340070649502,0.669,0.397,4.05650507293358e-38,22,"PPP1R8"
"RTRAF2",1.64224644674675e-42,0.334530042342667,1,0.997,4.25177605062735e-38,22,"RTRAF"
"INTS101",4.07843840877779e-42,0.292381303359882,0.882,0.578,1.05590770403257e-37,22,"INTS10"
"SRP721",4.32027503326542e-42,0.338656370315407,0.999,0.98,1.11851920611242e-37,22,"SRP72"
"SRM5",4.35589352180432e-42,0.304734381855622,1,0.996,1.12774083279514e-37,22,"SRM"
"PHB6",6.03540219260169e-42,0.281070264445764,1,0.998,1.56256562766458e-37,22,"PHB"
"GPN1",6.3234677228816e-42,0.307072652911097,0.914,0.599,1.63714579345405e-37,22,"GPN1"
"BYSL3",6.39526063148841e-42,0.280755395139876,0.903,0.574,1.65573297749235e-37,22,"BYSL"
"TFAM2",6.83433543835582e-42,0.306705810820958,0.986,0.914,1.76940944499032e-37,22,"TFAM"
"GALE",7.62494729092103e-42,0.272478173495878,0.818,0.528,1.97409885361945e-37,22,"GALE"
"ECSIT",1.2083709387776e-41,0.275772703074972,0.9,0.583,3.12847236049521e-37,22,"ECSIT"
"STIP13",2.66476310633178e-41,0.312090454559372,0.995,0.968,6.89907168229297e-37,22,"STIP1"
"MXI13",3.30525794522537e-41,0.288657037229392,0.711,0.432,8.55731282018848e-37,22,"MXI1"
"FARSA2",3.3174136256482e-41,0.288835511730755,0.974,0.854,8.5887838768032e-37,22,"FARSA"
"SNRPB5",3.42931730353163e-41,0.292761677047615,1,0.998,8.87850249884338e-37,22,"SNRPB"
"POLR2H3",6.7575531734859e-41,0.307538390212772,0.992,0.959,1.7495305166155e-36,22,"POLR2H"
"SRRD1",8.68191598869545e-41,0.286867723270249,0.883,0.562,2.24774804947325e-36,22,"SRRD"
"EIF3G1",9.1290731323628e-41,0.30869610732006,0.999,0.996,2.36351703396873e-36,22,"EIF3G"
"EXOSC102",1.2680506953818e-40,0.260216955438785,0.749,0.463,3.28298325034348e-36,22,"EXOSC10"
"COPS33",2.30708490635556e-40,0.286125593995858,0.986,0.879,5.97304282255454e-36,22,"COPS3"
"EFHD23",2.3621985250188e-40,0.256453917410147,0.974,0.846,6.11573198127366e-36,22,"EFHD2"
"DDX41",2.45201395997737e-40,0.289500004283541,0.861,0.568,6.34826414238141e-36,22,"DDX41"
"NOLC16",3.52938925166033e-40,0.295439396164019,0.976,0.86,9.13758877254859e-36,22,"NOLC1"
"BMS12",3.9515536628847e-40,0.274427764914609,0.97,0.857,1.02305724332085e-35,22,"BMS1"
"TIMM17A1",4.57540656860514e-40,0.320429988391785,0.997,0.982,1.18457276061187e-35,22,"TIMM17A"
"SSBP42",4.9325689289003e-40,0.250600821206292,0.891,0.57,1.27704209569229e-35,22,"SSBP4"
"RAD23A1",5.20879864710514e-40,0.308611630401303,0.998,0.989,1.34855796973552e-35,22,"RAD23A"
"PPP2R2A2",6.52509850282563e-40,0.287448328346799,0.966,0.831,1.68934800238156e-35,22,"PPP2R2A"
"HYI4",2.18270161103211e-39,0.303361381829433,0.901,0.607,5.65101447096213e-35,22,"HYI"
"SSB1",2.6742832435319e-39,0.312498254621524,1,0.996,6.9237193175041e-35,22,"SSB"
"LRPPRC1",2.88694198362318e-39,0.285217567857527,0.956,0.825,7.4742927956004e-35,22,"LRPPRC"
"C19orf242",2.94221945321696e-39,0.344250016727893,1,0.972,7.61740616437871e-35,22,"C19orf24"
"PPAN2",2.99740083656901e-39,0.291544722714193,0.924,0.595,7.76027076587716e-35,22,"PPAN"
"DSTN3",3.32591039562601e-39,0.289360635737201,1,1,8.61078201427575e-35,22,"DSTN"
"TRMT10C2",3.93302219671079e-39,0.315278858292108,0.98,0.862,1.01825944672842e-34,22,"TRMT10C"
"HDHD5",4.18635049374387e-39,0.276754486074174,0.908,0.602,1.08384614283029e-34,22,"HDHD5"
"AHSA12",7.153951932087e-39,0.333858297546881,0.994,0.945,1.85215815521732e-34,22,"AHSA1"
"PRPF18",8.2159055315855e-39,0.274561115707985,0.802,0.518,2.12709794212749e-34,22,"PRPF18"
"PTRH1",8.33247652317457e-39,0.322459608191783,0.868,0.593,2.1572781718499e-34,22,"PTRH1"
"NPM16",8.89943952319878e-39,0.264294049866487,1,1,2.30406489255617e-34,22,"NPM1"
"SUGT11",9.53894636334932e-39,0.357101693371295,0.995,0.968,2.46963321347114e-34,22,"SUGT1"
"IMPDH25",1.14332918673697e-38,0.277266559502138,0.991,0.931,2.96007926446201e-34,22,"IMPDH2"
"PSMC61",1.21187678055997e-38,0.334529201724784,0.995,0.971,3.13754898486975e-34,22,"PSMC6"
"MRPS121",1.3547295185162e-38,0.340904456067786,0.997,0.969,3.50739472343844e-34,22,"MRPS12"
"IFRD22",1.43437904103948e-38,0.312917229343397,0.985,0.885,3.71360733725121e-34,22,"IFRD2"
"RPL271",1.73607337633933e-38,0.261084765481734,1,1,4.49469397134252e-34,22,"RPL27"
"NDUFS61",2.72435133719452e-38,0.300546280190626,1,1,7.0533456119966e-34,22,"NDUFS6"
"TOMM202",6.00143127139397e-38,0.313436232055337,1,0.998,1.5537705561639e-33,22,"TOMM20"
"SLC25A3",6.30457927832311e-38,0.27302983215658,1,1,1.63225557515785e-33,22,"SLC25A3"
"GLRX32",7.26454748570891e-38,0.281097282051406,0.997,0.983,1.88079134405004e-33,22,"GLRX3"
"RBFA1",7.64637847707402e-38,0.269009598736895,0.882,0.589,1.97964738771446e-33,22,"RBFA"
"NCL6",8.2525725727337e-38,0.278958702311178,1,1,2.13659103908076e-33,22,"NCL"
"DCTPP13",9.1232228507057e-38,0.354364517767934,0.989,0.828,2.3620023960477e-33,22,"DCTPP1"
"MED21",1.12281372170835e-37,0.256160733936576,0.919,0.611,2.90696472550291e-33,22,"MED21"
"CDC37L1",1.28929445401743e-37,0.252052038382458,0.885,0.576,3.33798334145114e-33,22,"CDC37L1"
"COPRS1",1.43647923480461e-37,0.352630190652888,0.997,0.963,3.71904473890914e-33,22,"COPRS"
"FAM204A1",1.60831798414313e-37,0.323214384027989,0.988,0.89,4.16393526094656e-33,22,"FAM204A"
"RPSA4",1.80751519513178e-37,0.274045405122792,1,1,4.67965684019619e-33,22,"RPSA"
"NME15",1.95565292202087e-37,0.274795609552839,1,0.996,5.06318541511203e-33,22,"NME1"
"HMOX22",3.40602490446239e-37,0.275662994975616,0.869,0.584,8.81819847765313e-33,22,"HMOX2"
"ZNF5931",3.41728828135282e-37,0.295657186632706,0.989,0.929,8.84735936042245e-33,22,"ZNF593"
"RRP154",4.20874642247439e-37,0.253521234476813,0.983,0.861,1.08964444877862e-32,22,"RRP15"
"EIF4A14",6.69891174738523e-37,0.260873276894839,1,0.994,1.73434825139804e-32,22,"EIF4A1"
"CHRAC11",8.94819893120638e-37,0.255073757475281,0.861,0.559,2.31668870328933e-32,22,"CHRAC1"
"SPOUT1",1.56662719765647e-36,0.257627998809572,0.688,0.426,4.0559978147326e-32,22,"SPOUT1"
"MED162",2.01243985043431e-36,0.253165545138858,0.87,0.586,5.21020677277444e-32,22,"MED16"
"RPL26L12",2.11991746840628e-36,0.371049091456764,1,0.984,5.48846632570386e-32,22,"RPL26L1"
"CLPB",2.12334673489104e-36,0.271409936782822,0.693,0.431,5.49734469663289e-32,22,"CLPB"
"SLC25A61",2.33292347081756e-36,0.28108000248747,1,0.999,6.03993886594666e-32,22,"SLC25A6"
"SUCO1",2.53963616785802e-36,0.263917695576961,0.693,0.427,6.57511803858443e-32,22,"SUCO"
"MRPL152",2.69838372612813e-36,0.34792901139314,0.994,0.943,6.98611546694574e-32,22,"MRPL15"
"MRPS18C2",2.70583824572089e-36,0.306082258199207,0.998,0.99,7.00541521817139e-32,22,"MRPS18C"
"ETF12",2.75073454022693e-36,0.311540208718257,0.99,0.95,7.12165172464752e-32,22,"ETF1"
"VDAC11",3.64232464871887e-36,0.286065976091522,1,0.999,9.42997851553315e-32,22,"VDAC1"
"MRPL141",4.00316110072309e-36,0.333288608084534,0.999,0.991,1.03641840897721e-31,22,"MRPL14"
"SCNM13",4.57106730344352e-36,0.286393978537594,0.853,0.575,1.18344932486153e-31,22,"SCNM1"
"ZFYVE21",5.52434758932535e-36,0.290435165252145,0.875,0.592,1.43025359087633e-31,22,"ZFYVE21"
"RBM15B1",6.78920047316022e-36,0.255941064050562,0.808,0.532,1.75772400250118e-31,22,"RBM15B"
"PPM1G2",9.3793581476926e-36,0.314275094449274,0.993,0.977,2.42831582443761e-31,22,"PPM1G"
"PPIL1",1.74388500268015e-35,0.264718734570735,0.875,0.58,4.5149182719389e-31,22,"PPIL1"
"TRMT1122",3.12690188368757e-35,0.260353030346317,1,1,8.09554897686711e-31,22,"TRMT112"
"RTN41",3.53599660726415e-35,0.285607058556578,0.999,1,9.15469521620689e-31,22,"RTN4"
"FAM207A",4.03003866340838e-35,0.408326205143413,0.993,0.926,1.04337700995643e-30,22,"FAM207A"
"PSMA51",4.69215084063885e-35,0.286966138139444,1,0.993,1.2147978526414e-30,22,"PSMA5"
"PSMD122",5.15132202095825e-35,0.310993315343054,0.998,0.985,1.33367727122609e-30,22,"PSMD12"
"KRR13",5.4135921644809e-35,0.302371254163118,0.985,0.903,1.4015790113841e-30,22,"KRR1"
"MRPL271",7.49787195678112e-35,0.326590296946669,0.998,0.975,1.94119904961063e-30,22,"MRPL27"
"NAA201",8.25434501756567e-35,0.358999382533355,0.998,0.975,2.13704992504775e-30,22,"NAA20"
"EIF3K1",1.16843295157813e-34,0.283444111001158,1,0.999,3.02507291163578e-30,22,"EIF3K"
"ZC3H152",1.19806546140086e-34,0.285589517143142,1,0.989,3.10179147956682e-30,22,"ZC3H15"
"UBE2L31",1.75484922315018e-34,0.32480201197123,0.999,0.997,4.54330463873583e-30,22,"UBE2L3"
"TIMM136",2.07205155882629e-34,0.261855866917003,1,0.996,5.36454148580125e-30,22,"TIMM13"
"COA6",2.1572728400891e-34,0.324077741085556,0.984,0.9,5.58517938299068e-30,22,"COA6"
"URI11",4.22622868934335e-34,0.254330000884278,0.975,0.862,1.09417060767099e-29,22,"URI1"
"MRPS231",4.32324980715514e-34,0.325643500830742,0.986,0.903,1.11928937507247e-29,22,"MRPS23"
"USE1",5.34584815365881e-34,0.279808607845117,0.915,0.621,1.38404008698227e-29,22,"USE1"
"RRS12",5.8250630340491e-34,0.289110423523491,0.94,0.689,1.50810881951531e-29,22,"RRS1"
"PA2G44",6.24721039624976e-34,0.265899529871951,1,0.998,1.61740277158906e-29,22,"PA2G4"
"FAM136A1",1.94109550098989e-33,0.259587637766903,0.986,0.883,5.02549625206284e-29,22,"FAM136A"
"CFL12",2.82251120557867e-33,0.252153343875963,1,1,7.30748151124318e-29,22,"CFL1"
"SBDS2",3.03884218611898e-33,0.311570278579578,0.997,0.984,7.86756241986204e-29,22,"SBDS"
"EIF4H2",4.4032886896448e-33,0.260682483496685,0.995,0.983,1.14001144174904e-28,22,"EIF4H"
"GUF1",6.27306414817329e-33,0.251071032961756,0.605,0.372,1.62409630796206e-28,22,"GUF1"
"GSPT13",6.76799023826535e-33,0.288854807938663,0.998,0.979,1.7522326726869e-28,22,"GSPT1"
"HSPE17",6.95777964164861e-33,0.263009437565539,1,1,1.80136914922283e-28,22,"HSPE1"
"RPS202",8.46297426578312e-33,0.296360001780171,1,0.998,2.19106403741125e-28,22,"RPS20"
"USP46",8.85408607722944e-33,0.252329547491083,0.675,0.435,2.2923228853947e-28,22,"USP46"
"PSMB61",1.19188889825208e-32,0.286536139844144,1,0.999,3.08580035757464e-28,22,"PSMB6"
"C12orf291",1.26780705935738e-32,0.26700714854353,0.933,0.644,3.28235247667625e-28,22,"C12orf29"
"RPL23A4",1.40524284563318e-32,0.260792007164588,1,1,3.63817372734431e-28,22,"RPL23A"
"NEK73",1.86641070440685e-32,0.266819790903695,0.911,0.622,4.83213731370934e-28,22,"NEK7"
"REXO43",2.18689969463576e-32,0.285795302826369,0.944,0.78,5.66188330941198e-28,22,"REXO4"
"TAGLN22",2.19088845516652e-32,0.285541479762261,1,0.999,5.67221021042612e-28,22,"TAGLN2"
"MRPL501",2.89352758620702e-32,0.271493993791587,0.975,0.833,7.49134292068997e-28,22,"MRPL50"
"SAP182",3.10839519425421e-32,0.258867389349589,1,0.999,8.04763515792416e-28,22,"SAP18"
"CDC34",3.16112877917371e-32,0.303072199401705,0.938,0.668,8.18416240928073e-28,22,"CDC34"
"UCHL12",3.20620097237748e-32,0.275945264970264,0.965,0.706,8.30085431748531e-28,22,"UCHL1"
"C8orf333",3.23937803140672e-32,0.30658549653943,0.991,0.896,8.386749723312e-28,22,"C8orf33"
"KIF5B1",3.34467113082705e-32,0.310763840091631,0.999,0.99,8.65935355771123e-28,22,"KIF5B"
"CEP1642",3.4020804852662e-32,0.273558089437261,0.735,0.484,8.80798637635419e-28,22,"CEP164"
"MSC3",3.7937669900034e-32,0.308578924737711,0.953,0.68,9.8220627371188e-28,22,"MSC"
"EEF21",4.38964943808876e-32,0.269840540494338,1,1,1.13648023952118e-27,22,"EEF2"
"MSN1",4.77889093806074e-32,0.32309126221083,1,0.987,1.23725486386393e-27,22,"MSN"
"RAP1B4",5.36176895812578e-32,0.278257002660981,1,0.991,1.38816198325876e-27,22,"RAP1B"
"CDC42EP23",6.14731474760583e-32,0.356089039472833,0.938,0.662,1.59153978815515e-27,22,"CDC42EP2"
"MRPL281",6.16346561118514e-32,0.312112513900877,0.992,0.907,1.59572124673583e-27,22,"MRPL28"
"HNRNPD2",6.90060517530747e-32,0.27408083679512,1,0.993,1.7865666798871e-27,22,"HNRNPD"
"CD3201",7.38639879420968e-32,0.260326376025604,0.984,0.887,1.91233864782089e-27,22,"CD320"
"PRCC",8.85330813163601e-32,0.254857130533335,0.891,0.612,2.29212147528056e-27,22,"PRCC"
"SF3A32",9.39556537770353e-32,0.288353798738032,0.982,0.894,2.43251187628744e-27,22,"SF3A3"
"EIF3A1",1.17207406362484e-31,0.274881247746082,1,0.996,3.03449975072472e-27,22,"EIF3A"
"CYC12",1.29048869746664e-31,0.292969173107105,0.999,0.988,3.34107523774114e-27,22,"CYC1"
"MRFAP13",1.38869115030498e-31,0.281065018095354,0.999,0.997,3.59532138813958e-27,22,"MRFAP1"
"PSMB5",1.84709853635533e-31,0.291062857892844,1,0.999,4.78213811062395e-27,22,"PSMB5"
"RDH143",2.05918881585102e-31,0.256229895108521,0.886,0.61,5.3312398442383e-27,22,"RDH14"
"ABCE13",2.9822626857648e-31,0.272990053693041,0.99,0.945,7.72107809344506e-27,22,"ABCE1"
"NAP1L12",3.33818836265022e-31,0.279921034454854,0.999,0.999,8.64256967090143e-27,22,"NAP1L1"
"PRPF40A1",3.52452484462662e-31,0.319820615457291,0.995,0.985,9.12499482273833e-27,22,"PRPF40A"
"AK64",3.55778910815459e-31,0.263394771798943,0.992,0.93,9.21111600101224e-27,22,"AK6"
"COA44",4.50855789304265e-31,0.280184285507389,0.999,0.984,1.16726563850874e-26,22,"COA4"
"FLNC5",4.64974872255681e-31,0.271928134746231,0.965,0.762,1.20381994426996e-26,22,"FLNC"
"SNRPD21",4.65838378840276e-31,0.284179457166258,1,0.999,1.20605556281747e-26,22,"SNRPD2"
"PHAX1",5.46723941382695e-31,0.308658036187373,0.969,0.861,1.4154682842398e-26,22,"PHAX"
"PSMB21",5.87662362228179e-31,0.302266072266991,0.999,0.999,1.52145785580876e-26,22,"PSMB2"
"HNRNPA11",6.28763782892928e-31,0.268308885927736,1,0.999,1.62786943390979e-26,22,"HNRNPA1"
"CCT73",1.06678539483434e-30,0.255556431698148,0.998,0.993,2.76190738722611e-26,22,"CCT7"
"FASTKD2",1.10638181828914e-30,0.250430953353101,0.905,0.614,2.86442252755058e-26,22,"FASTKD2"
"SELENOF2",1.38872740072677e-30,0.297677289429632,1,0.989,3.59541524048161e-26,22,"SELENOF"
"MRPL310",2.01012935027803e-30,0.258865669480073,0.999,0.985,5.20422488786982e-26,22,"MRPL3"
"AATF1",2.01774860606639e-30,0.309576197928157,0.959,0.78,5.22395114110587e-26,22,"AATF"
"RBM8A1",2.02778840793287e-30,0.25097365288372,1,0.999,5.24994418813819e-26,22,"RBM8A"
"EIF5A21",2.43935119093526e-30,0.29228565890137,0.944,0.665,6.31548023333138e-26,22,"EIF5A2"
"EBAG9",2.93456745741836e-30,0.271252169263022,0.902,0.629,7.59759514725614e-26,22,"EBAG9"
"SLC25A39",5.92780508330664e-30,0.299038801287836,0.989,0.893,1.53470873606809e-25,22,"SLC25A39"
"NDUFS52",6.81056516920677e-30,0.268115226948526,1,1,1.76325532230763e-25,22,"NDUFS5"
"RRP362",7.40385693344451e-30,0.298388069859189,0.989,0.892,1.91685856006878e-25,22,"RRP36"
"SLTM1",9.21232040129655e-30,0.302495141228791,0.99,0.942,2.38506975189568e-25,22,"SLTM"
"PURA",1.10772179885323e-29,0.255945973255588,0.97,0.863,2.867891737231e-25,22,"PURA"
"NDUFA122",1.28550780394132e-29,0.323896052027023,0.998,0.982,3.32817970440407e-25,22,"NDUFA12"
"PRKRIP1",1.52000988726898e-29,0.263373617066947,0.897,0.625,3.93530559813938e-25,22,"PRKRIP1"
"PSMC5",1.66629434344505e-29,0.297445442066571,0.998,0.995,4.31403605517924e-25,22,"PSMC5"
"ASNA11",1.86348040455401e-29,0.316402430548061,0.993,0.923,4.82455076739034e-25,22,"ASNA1"
"RNPS12",2.11028504277252e-29,0.267141905971295,0.989,0.941,5.46352797573807e-25,22,"RNPS1"
"KARS1",2.49766333536469e-29,0.270923287657949,0.974,0.878,6.46645037525919e-25,22,"KARS"
"MTHFD1L1",4.0320343828489e-29,0.257286101167554,0.934,0.654,1.04389370171958e-24,22,"MTHFD1L"
"DNAJC71",4.94349375894561e-29,0.315640404881396,0.989,0.962,1.27987053419102e-24,22,"DNAJC7"
"EIF3H2",5.04017374487038e-29,0.265294477417664,1,0.988,1.30490098254694e-24,22,"EIF3H"
"ARPC5L2",5.63255455758055e-29,0.30158029462096,0.998,0.975,1.4582683749576e-24,22,"ARPC5L"
"UBE2E2",5.97529149603688e-29,0.276349820630755,0.877,0.614,1.54700296832395e-24,22,"UBE2E2"
"ACP12",9.51721044729249e-29,0.264935463073345,1,0.994,2.46400578480403e-24,22,"ACP1"
"TPGS12",1.2576791630934e-28,0.256411728162052,0.863,0.595,3.25613135324882e-24,22,"TPGS1"
"MRPL323",1.49491595983765e-28,0.294819398252421,0.997,0.965,3.87033742001967e-24,22,"MRPL32"
"ALG3",1.60614490620289e-28,0.293760058658443,0.98,0.88,4.15830916215927e-24,22,"ALG3"
"SRSF91",1.966600065047e-28,0.283486155638998,1,1,5.09152756840667e-24,22,"SRSF9"
"TRUB2",2.08614623880557e-28,0.273251097861892,0.917,0.651,5.40103261226762e-24,22,"TRUB2"
"SEPT72",2.16626409901068e-28,0.290122590155504,1,0.996,5.60845775233866e-24,22,"SEPT7"
"SSBP11",2.81069671419312e-28,0.260514075518166,1,0.999,7.27689379304599e-24,22,"SSBP1"
"PSMD61",2.83171997575242e-28,0.31612766374253,0.991,0.917,7.33132301722302e-24,22,"PSMD6"
"WWC2",2.90632355192647e-28,0.259068921363272,0.88,0.611,7.52447167593764e-24,22,"WWC2"
"RTCB",3.61734829875499e-28,0.255379788044651,0.981,0.882,9.36531474547666e-24,22,"RTCB"
